activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001400800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,71,2,1,1,2,2,1,2,155000,89.99,6.49,1.88,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,975000,1,1,3,5,1,NA,350,41,3,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,6,,,,,10,,,,3527,61.55,111700,75,588,1277,68,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001401400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,71,2,1,1,2,2,1,2,45000,80,6.24,1.07,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,955000,1,1,3,5,1,NA,220,30%-<36%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,35-44,No,No,2,1,6,,,,,10,,,,4190,86.21,111700,32,276,1231,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001401000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,2,2,2,2,2,25000,16.6782,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,1005000,1,1,3,5,1,NA,60,>60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5987,68.65,111700,56,774,2188,76,3
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001401100,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,0,2,1,2,2,2,1,2,605000,113.4615,NA,NA,3,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,785000,1,1,3,5,1,NA,210,50%-60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,4,9,,,4210,53.68,111700,77,444,1337,76,3
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001400500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Joint,Male,71,2,1,4,2,2,1,2,105000,89.99,6.24,1.26,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1045000,1,1,3,5,1,NA,325,20%-<30%,3,9,3,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,1,2,2,35-44,45-54,No,No,2,1,6,,,,,10,,,,3651,48.29,111700,105,590,1224,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001400900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Female,0,2,1,2,2,2,1,2,45000,55.7723,NA,NA,3,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,795000,1,1,3,5,1,NA,155,42,8,10,2,,,,,5,,,,,2,4,1,2,3,5,24,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,2175,57.84,111700,80,296,1050,76,3
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001401000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,2,2,2,1,2,185000,88.8073,NA,NA,3,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,1095000,1,1,3,5,1,NA,317,30%-<36%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1,1,6,,,,,9,,,,5987,68.65,111700,56,774,2188,76,3
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001425101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,0,2,1,4,2,2,1,2,205000,78.8888,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,455000,1,2,3,5,1,NA,326,42,8,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,9,,,,1582,39.25,111700,87,686,150,40,3
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001401000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,0,2,1,2,2,2,1,2,155000,61.8864,4.75,-0.36,2,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,905000,1,1,3,5,1,NA,128,41,8,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5987,68.65,111700,56,774,2188,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001400800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,71,2,1,1,2,2,1,2,125000,89.99,6.24,1.63,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,855000,1,1,3,5,1,NA,179,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,3527,61.55,111700,75,588,1277,68,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001401500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,1,2,2,1,2,125000,89.99,7.24,2.63,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,825000,1,1,3,5,1,NA,292,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,6,,,,,10,,,,2213,65.7,111700,55,390,799,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001401000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,4,2,2,1,2,125000,89.85,6.24,1.1,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1265000,1,1,3,5,1,NA,289,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,2,1,6,,,,,10,,,,5987,68.65,111700,56,774,2188,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001401100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,0,2,1,2,2,2,1,2,105000,63.6624,4.25,-0.26,2,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,925000,1,1,3,5,1,NA,264,<20%,8,9,2,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4210,53.68,111700,77,444,1337,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001400400,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,31,2,2,1,2,445000,89.09,5.74,1.23,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1315000,1,1,3,5,1,NA,523,42,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,65-74,No,Yes,2,1,6,,,,,10,,,,4105,36.76,111700,133,682,1487,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001400400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,0,2,1,1,2,2,1,2,125000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,NA,1,1,3,5,1,NA,179,NA,9,9,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,4105,36.76,111700,133,682,1487,76,4
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001405100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,72,2,1,1,1,2,2,2,1505000,NA,4.375,NA,2,8887,NA,1290,,3180,360,NA,84,2,2,2,2,2005000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4248,36.04,111700,211,1386,1595,76,6
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001426200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,2,2,2,1,2,245000,55.2774,4,-0.25,2,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,1485000,1,1,3,5,1,NA,586,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4885,30.54,111700,225,1380,1692,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001403900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,31,1,2,1,2,115000,15.775,4,-0.26,2,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,725000,1,1,3,5,1,NA,97,45,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,3983,48.78,111700,79,805,778,54,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001400600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,71,2,1,1,2,2,1,2,305000,89.99,6.24,1.58,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1155000,1,1,3,5,1,NA,263,38,2,9,1,12,,,,1,12,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,6,,,,,10,,,,1665,65.17,111700,124,344,713,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001405100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,0,2,1,31,1,2,2,2,1055000,59.47,3.25,-0.418,2,19290.2,NA,16873.9,15878.9,,360,NA,NA,2,2,2,2,1785000,1,1,3,5,1,NA,336,20%-<30%,9,3,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,4248,36.04,111700,211,1386,1595,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001403702,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,2,2,2,1,2,25000,83.0268,6.75,2.5,2,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,505000,1,1,3,5,1,NA,82,44,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,1918,34.78,111700,125,279,256,66,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001403800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,0,2,1,4,2,2,1,2,105000,89.91,6.24,1.96,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1105000,1,1,3,5,1,NA,212,42,1,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,3372,33.19,111700,142,592,1105,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001405600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,71,2,1,31,2,2,1,2,105000,62.17,5.74,1.01,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,945000,1,1,3,5,1,NA,158,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,3205,75.1,111700,69,350,1001,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,535000,52.18,3.25,-0.533,2,7819.43,NA,5998.13,4703.13,,360,NA,NA,2,2,2,2,1035000,1,1,3,5,1,NA,305,<20%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,Yes,Yes,1,1,2,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404501,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,1,1,2,2,2,1385000,NA,3.5,NA,2,8800,NA,1290,,1000,360,NA,84,2,2,2,2,1725000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1772,30.3,111700,204,591,702,63,6
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001426100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,0,2,1,31,1,2,1,2,445000,19.8198,5.75,1.38,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,2225000,1,1,3,5,1,NA,156,42,8,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6214,27.95,111700,266,1980,2180,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,2,2,2,1,2,255000,76.2845,4,0.57,2,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,1035000,1,1,3,5,1,NA,325,20%-<30%,9,8,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001426100,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,4,2,2,1,2,1505000,65.2173,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,2305000,1,1,3,5,1,NA,263,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,9,,,,6214,27.95,111700,266,1980,2180,76,3
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Female,0,2,1,4,2,2,2,2,85000,70.0046,6.25,2.3,2,60,NA,0,,285,180,NA,NA,2,2,2,2,935000,1,1,3,5,1,NA,253,30%-<36%,8,9,1,11,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,5433,30.63,111700,160,2060,2287,56,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,71,2,1,1,2,2,1,2,275000,89.99,5.74,1.46,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1115000,1,1,3,5,1,NA,235,44,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,71,2,1,1,2,2,1,2,85000,85,5.99,1.74,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1655000,1,1,3,5,1,NA,310,44,1,9,2,,,,,3,,,,,2,2,6,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001405100,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,71,2,1,1,2,2,1,2,395000,89.99,5.74,1.23,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1255000,1,1,3,5,1,NA,269,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4248,36.04,111700,211,1386,1595,76,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,1,1,2,2,2,885000,NA,4.25,NA,2,6952.68,NA,2275.68,985.68,,360,NA,NA,2,2,2,2,1555000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,6
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,1,1,2,2,2,1325000,NA,4.625,NA,2,8285.35,NA,3494.4,2204.4,48.95,360,NA,NA,2,2,2,2,1655000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,6
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,0,2,1,31,2,2,1,2,255000,31.3343,4.75,0.09,2,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,1245000,1,1,3,5,1,NA,340,<20%,9,8,1,11,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001403900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,31,2,2,1,2,215000,64.2457,4.75,0.38,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,675000,1,1,3,5,1,NA,114,30%-<36%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,2,4,1,5,1,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3983,48.78,111700,79,805,778,54,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001426100,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,4,2,2,1,2,1505000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,NA,1,1,3,5,1,NA,258,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,6214,27.95,111700,266,1980,2180,76,4
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001426100,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,4,2,2,1,2,1505000,65.2173,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,2305000,1,1,3,5,1,NA,268,50%-60%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,9,,,,6214,27.95,111700,266,1980,2180,76,3
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001403501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,0,2,1,31,2,2,1,2,255000,49.4213,4.75,-0.42,2,NA,NA,NA,NA,NA,180,NA,12,2,2,2,2,1025000,1,1,3,5,1,NA,136,44,8,9,2,,,,,2,,,,,2,2,5,,,,,2,21,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4562,68.06,111700,38,361,630,45,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,4,2,2,1,2,315000,88.76,5.49,1.24,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1695000,1,1,3,5,1,NA,547,20%-<30%,2,9,2,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,2,1,6,,,,,10,,,,5292,34.16,111700,190,1970,1885,41,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,71,2,1,4,2,2,1,2,75000,79.89,5.74,1.53,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1595000,1,1,3,5,1,NA,333,30%-<36%,3,9,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,1,6,,,,,10,,,,1772,30.3,111700,204,591,702,63,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,71,2,1,1,2,2,1,2,175000,84.91,5.99,1.37,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1065000,1,1,3,5,1,NA,171,44,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,71,2,1,31,2,2,1,2,245000,64.08,5.99,0.95,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1255000,1,1,3,5,1,NA,180,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,6,,,,,10,,,,5433,30.63,111700,160,2060,2287,56,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,1,2,2,1,2,125000,89.9,7.24,2.24,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,845000,1,1,3,5,1,NA,362,20%-<30%,1,9,2,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,1,2,2,1,2,125000,85,6.24,1.65,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1005000,1,1,3,5,1,NA,300,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,6,,,,,10,,,,5292,34.16,111700,190,1970,1885,41,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,0,2,1,31,2,2,1,2,305000,88.94,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,2015000,1,1,3,5,1,NA,388,<20%,1,10,2,,,,,5,,,,,2,4,27,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,9,,,,4314,30.06,111700,180,1623,1805,57,3
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,71,2,1,1,2,2,1,2,275000,71.45,5.99,0.95,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1405000,1,1,3,5,1,NA,240,39,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,5433,30.63,111700,160,2060,2287,56,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001404600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,0,2,1,1,2,2,1,2,105000,89.9,6.24,1.31,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,925000,1,1,3,5,1,NA,244,42,1,9,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,1,2,2,2,35-44,65-74,No,Yes,2,1,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,1
2019,549300T94GSH3C4U5M59,36084,CA,6001,6001402700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,71,2,1,4,2,2,1,2,295000,85,6.24,1.13,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1005000,1,1,3,5,2,NA,219,37,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,1831,72.69,111700,0,106,533,69,1
